stock,day,volatility,liquidity,hft_buy,hft_sell,hft,return,bist30_return,extra_ret_market,volume
HALKB,4.07.2016,0.005830904,30992323.4,0.004059962,0.002863962,0.003586936,-0.001186662,0.005587918,-0.00677458,5589684.006
HALKB,8.07.2016,0.008220787,36123599.2,0.057157108,0.05417766,0.056078931,-0.005821552,-0.004697421,-0.001124131,29347541.28
HALKB,11.07.2016,0.011627907,63271172.09,0.061080262,0.008438819,0.0353366,0.017686425,0.015579058,0.002107367,29792189.6
HALKB,12.07.2016,0.03624009,71363232.32,0.086153329,0.006479113,0.046617878,0.038163457,0.024062866,0.014100591,51884041.17
HALKB,13.07.2016,0.033935413,53459501.09,0.068110403,0.025315493,0.045529303,0.025562719,0.00222044,0.023342278,41400529.44
HALKB,14.07.2016,0.016051365,108257711.8,0.03870076,0.060467408,0.051407438,0.007610014,0.015592633,-0.007982619,35953309.85
HALKB,15.07.2016,0.01180891,50574651.45,0.056030389,0.030966441,0.042907774,0.005363398,0.002852654,0.002510744,17829430.29
HALKB,18.07.2016,0.11272516,115138043.9,0.049742606,0.078788117,0.062426,-0.099618942,-0.070844844,-0.028774098,54663293.99
HALKB,19.07.2016,0.057680989,77207118.36,0.066194767,0.023505154,0.049788696,0.0095526,-0.010132721,0.019685321,46187206.17
HALKB,20.07.2016,0.049013748,75455863.36,0.049984249,0.07658544,0.063550056,-0.03305785,-0.016736893,-0.016320957,41453801.1
HALKB,21.07.2016,0.082855322,69617351.41,0.053211972,0.01881382,0.041737629,-0.082992695,-0.044162009,-0.038830686,57417713.11
HALKB,22.07.2016,0.041305796,74686461.95,0.03470048,0.013585902,0.026213138,-0.003917331,0.002003632,-0.005920963,50036180.76
HALKB,25.07.2016,0.023498695,48189797.32,0.041953012,0.0103611,0.028119666,0.033360455,0.033950839,-0.000590384,29815847.52
HALKB,26.07.2016,0.033678756,54157821.77,0.043520368,0.01144826,0.032212556,-0.01167979,-0.006533016,-0.005146774,32276737.04
HALKB,27.07.2016,0.016806723,52208349.64,0.014755481,0.021937024,0.018238402,0.019652104,0.018812332,0.000839772,28414740.23
HALKB,28.07.2016,0.02415766,68035803.95,0.009090909,0.032003754,0.019420351,0.001302253,0.002242537,-0.000940284,44771991.67
HALKB,29.07.2016,0.021753039,52824818.36,0.020896777,0.016796706,0.018878993,0.00637274,0.00214595,0.00422679,36903100.55
HALKB,1.08.2016,0.015037594,46852808.68,0.00083949,0.027706447,0.015724448,0.015249418,0.017321674,-0.002072256,25437357.84
HALKB,2.08.2016,0.023529412,81020810.18,0.103758513,0.01629445,0.062886321,0.020112017,-0.0118334,0.031945419,52898596.04
HALKB,3.08.2016,0.036318096,54661047.68,0.042056074,0.057891302,0.049072659,-0.034439731,-0.016513262,-0.017926469,39488514.89
HALKB,4.08.2016,0.047381546,54600549.27,0.064029104,0.008660831,0.036672341,0.043292839,0.021105897,0.022186942,41816891.17
HALKB,5.08.2016,0.023156612,46999767.23,0.064680943,0.033896538,0.048970032,0.001238697,-0.000787514,0.002026211,25811505.04
HALKB,8.08.2016,0.017657445,57340868.14,0.036242424,0.025116749,0.030792061,0.040207844,0.022525398,0.017682446,23253264.37
HALKB,9.08.2016,0.049058756,55621773.14,0.040421928,0.038987228,0.039693672,0.032706946,0.009588566,0.02311838,44795810.24
HALKB,10.08.2016,0.054857143,79346200.5,0.026845638,0.033831248,0.03014252,-0.023724519,-0.007249166,-0.016475353,36972088.27
HALKB,11.08.2016,0.024207493,60176463.64,0.032269139,0.002415751,0.017745916,0.01734104,0.013827349,0.003513691,31164987.01
HALKB,12.08.2016,0.024013722,68484608.95,0.035766027,0.016052431,0.026145003,-0.009160482,-0.010185672,0.00102519,28309146.87
HALKB,15.08.2016,0.01369863,48687538.82,0.02402746,0.005958914,0.014805922,0.009245173,0.003119193,0.00612598,18261685.04
HALKB,16.08.2016,0.021751574,58762133.55,0.026112186,0.03493536,0.030969846,-0.013682745,-0.009754237,-0.003928509,25439476.59
HALKB,17.08.2016,0.020665901,46855890.5,0.0327654,0.000894321,0.017015321,0.011521279,0.005671165,0.005850113,21099017.47
HALKB,18.08.2016,0.017016449,55662015.41,0.052900298,0.020934172,0.035651322,0.008019526,-0.002263531,0.010283057,21453525.41
HALKB,19.08.2016,0.017074559,51755544.55,0.073633569,0.033350887,0.056221548,0.003459011,0.002240066,0.001218945,17295156.14
HALKB,22.08.2016,0.012549915,46543311.32,0.050283188,0.033572237,0.043218244,-0.003447087,-0.002461047,-0.00098604,17752770.8
HALKB,23.08.2016,0.023450586,43485434.5,0.03792758,0.003790054,0.018988149,0.012567739,-0.007949121,0.020516861,28704092.84
HALKB,24.08.2016,0.036781609,51366369.68,0.021754386,0.024205451,0.022909613,-0.010134365,-0.015740892,0.005606527,27314466.42
HALKB,25.08.2016,0.021217197,52379375.55,0.031033443,0.024044147,0.027300161,0.022661911,0.008849352,0.01381256,27966776.4
HALKB,26.08.2016,0.014372581,51423884.32,0.023277042,0.056707401,0.04084873,0.003374578,0.004294315,-0.000919737,28015715.07
HALKB,29.08.2016,0.025741466,48854249.36,0.028175896,0.038278326,0.033116991,-0.026569506,-0.012977367,-0.013592139,20163739.1
HALKB,31.08.2016,0.014614952,44219719.32,0.096694107,0.042074233,0.069727441,0.006794887,-0.001986499,0.008781386,21689473.65
HALKB,1.09.2016,0.012311136,55280705.86,0.090750988,0.019237816,0.057625392,0.001143903,-0.001511565,0.002655468,22506329.7
HALKB,2.09.2016,0.024471635,58373208.05,0.091060061,0.024282896,0.059211002,0.020223949,0.013598971,0.006624978,30128974.47
HALKB,5.09.2016,0.015217391,53530927.27,0.029963173,0.021492434,0.025784563,0.022062941,0.011800585,0.010262355,21353827.32
HALKB,6.09.2016,0.0237581,72396414.82,0.019647356,0.035109983,0.028052426,-0.010738549,0.002611979,-0.013350528,22324596.07
HALKB,7.09.2016,0.020731042,57248912.41,0.026262994,0.048013246,0.037091309,-0.005427559,-0.004508121,-0.000919438,17665270.72
HALKB,8.09.2016,0.014107434,72348458.77,0.050930997,0.024802849,0.038841808,0.014255485,0.002579879,0.011675606,32110621.69
HALKB,9.09.2016,0.01516793,71326752.59,0.102434839,0.009722011,0.064063876,-0.002196113,-0.010147926,0.007951814,25296863.17
HALKB,16.09.2016,0.018488309,36557050.6,0.043408188,0.028894472,0.037095501,-0.007593265,-0.013409507,0.005816242,20521453.12
HALKB,19.09.2016,0.016155089,43581913.26,0.019425019,0.027419354,0.023347843,0.019627411,0.021710783,-0.002083372,19474769.94
HALKB,20.09.2016,0.011796247,48049326.86,0.026713124,0.086481802,0.060942928,-0.003153888,-0.004600059,0.001446171,17615414.69
HALKB,21.09.2016,0.028616852,46568730.41,0.053352676,0.025334608,0.03926282,0.020401483,0.007792045,0.012609438,30480127.32
HALKB,22.09.2016,0.024489796,57219917.05,0.059725772,0.091453831,0.076918982,0.035710469,0.024129225,0.011581244,32398623.88
HALKB,23.09.2016,0.01931876,56537656.09,0.031813628,0.099534883,0.066931982,-0.008052029,-0.000495013,-0.007557016,23381535.43
HALKB,26.09.2016,0.030939226,115640317,0.005467439,0.029473843,0.015501433,-0.079925068,-0.037999563,-0.041925505,59127872.81
HALKB,27.09.2016,0.015469613,82900496.95,0.022469196,0.014597644,0.018563603,0.007804547,0.005668763,0.002135784,44773980.04
HALKB,28.09.2016,0.013157895,73913147,0.006852552,0.022516888,0.014461052,0.010998878,0.00670173,0.004297148,45065735.47
HALKB,29.09.2016,0.021905805,78236528.73,0.023714939,0.019823789,0.021785302,-0.009769094,-0.007736833,-0.002032261,35218703.56
HALKB,30.09.2016,0.022148394,50347813.36,0.042220599,0.028138528,0.03563925,0.00661435,-0.007634204,0.014248554,28398393.19
HALKB,3.10.2016,0.013029316,58535729.64,0.003715847,0.024446033,0.01624892,0.006570888,0.009635582,-0.003064694,28369398.79
HALKB,4.10.2016,0.013114754,66014472.36,0.039307714,0.063849766,0.052126392,-0.009847311,-0.00217053,-0.007676782,27490030.04
HALKB,5.10.2016,0.018794914,61979913.23,0.023045677,0.03592233,0.028271684,-0.003240586,0.010328355,-0.013568941,40171714.5
HALKB,6.10.2016,0.01308615,91032236.77,0.018634687,0.03003003,0.025054379,0.005493273,0.000527528,0.004965745,34520982.3
HALKB,7.10.2016,0.010952903,62988768.86,0.01787433,0.024024483,0.020785052,0.002118408,0.001043331,0.001075076,33771460.88
HALKB,10.10.2016,0.015350877,61374670.23,0.0066313,0.038374718,0.02327049,-0.006564308,-0.001804402,-0.004759906,28063277.71
HALKB,11.10.2016,0.020022247,72633298.14,0.002368039,0.049444874,0.019868503,-0.016463209,-0.002462893,-0.014000316,38029176.65
HALKB,12.10.2016,0.016713092,81127388,0.026960784,0.023058078,0.02541745,0.004440902,-0.002348165,0.006789067,40422575.55
HALKB,13.10.2016,0.025944726,81605971.05,0.007997673,0.043562816,0.020776074,-0.021199411,-0.008403683,-0.012795728,35769629.76
HALKB,14.10.2016,0.018058691,59757337.5,0.033515096,0.008178014,0.023088362,0.01482511,0.009684898,0.005140212,20105876.03
HALKB,17.10.2016,0.013544018,61380443.05,0.020221342,0.028544016,0.023241643,0.001141292,-0.001503851,0.002645143,20711882.97
HALKB,18.10.2016,0.024255788,88277137.95,0.067624683,0.030656264,0.04990099,0.024623804,0.011658551,0.012965253,40644658.73
HALKB,19.10.2016,0.015184382,59194400.36,0.031693826,0.023991382,0.02703982,0.0164664,0.011098489,0.00536791,29479416.55
HALKB,20.10.2016,0.012931035,84764441,0.025550036,0.046345953,0.038847374,0.001094571,0.000537307,0.000557264,28201784.01
HALKB,21.10.2016,0.012958963,53150445.91,0.036527263,0.195614789,0.124317912,-0.005357533,-0.005157572,-0.000199961,17732462.15
HALKB,24.10.2016,0.017075774,66064289.18,0.037047163,0.00519263,0.022732404,0.022644827,0.013810749,0.008834078,22454375.87
HALKB,25.10.2016,0.016913319,64067591.05,0.02462667,0.008513322,0.017314159,-0.004192196,-0.006245766,0.00205357,25747402.11
HALKB,26.10.2016,0.012752391,62234677.36,0.041983658,0.042682927,0.042328042,0,-0.000445279,0.000445279,21877395.92
HALKB,27.10.2016,0.012834225,64245817.5,0.017853392,0.051286252,0.036634757,-0.010578584,-0.008297066,-0.002281518,14179215.07
HALKB,28.10.2016,0.016242555,64446542.14,0.020681818,0.032268687,0.025413473,-0.009709797,-0.005160075,-0.004549722,10658048.56
HALKB,31.10.2016,0.013926085,36312658.97,0.018323719,0.016319773,0.017486662,0.019499835,0.002595335,0.016904499,15604611.25
HALKB,1.11.2016,0.027748132,49274501,0.053282131,0.018830973,0.038006813,-0.010590015,-0.014103184,0.003513169,29788450.34
HALKB,2.11.2016,0.012875536,43417115.67,0.035633484,0.04683153,0.040983607,0.002075142,-0.003318801,0.005393943,14303993.67
HALKB,3.11.2016,0.013851891,42679586.37,0.031285391,0.02209279,0.027484846,0.007520436,-0.006352338,0.013872773,18946932.4
HALKB,4.11.2016,0.03715847,43809476.59,0.02921172,0.026474572,0.028076982,-0.038295109,-0.031483527,-0.006811582,33574867.99
HALKB,7.11.2016,0.021598272,54951936.68,0.039439684,0.003267973,0.021364904,0.032058492,0.019050006,0.013008486,22883373.31
HALKB,8.11.2016,0.022544284,37619886.99,0.030212656,0.260075634,0.155596158,0.002179837,0.009062001,-0.006882165,26878544.6
HALKB,9.11.2016,0.033531639,39728643.46,0.01577553,0.032135819,0.023018589,0.006416531,-0.002079673,0.008496203,26289210.65
HALKB,10.11.2016,0.018867925,44731316.57,0.019486386,0.049189748,0.035197569,0.017073698,0.001986512,0.015087187,32858063.93
HALKB,11.11.2016,0.033898305,40612403.21,0.014051522,0.265801404,0.163612358,-0.029324267,-0.015534107,-0.01379016,26118257.08
HALKB,14.11.2016,0.028291621,35390507.3,0.08104951,0.036794068,0.063943553,-0.020468477,-0.010044275,-0.010424202,29566960.87
HALKB,15.11.2016,0.017391305,48563169.32,0.03633218,0.046526656,0.042615333,0.019778747,0.009828928,0.009949819,31101610.51
HALKB,16.11.2016,0.024959305,53304334.86,0.031093963,0.055764706,0.043207024,-0.01512163,-0.005209542,-0.009912089,33017853.27
HALKB,17.11.2016,0.024797844,53425487.23,0.023039366,0.015930486,0.019070081,0.020805519,0.005045007,0.015760511,41478853.67
HALKB,18.11.2016,0.021598272,87696965.23,0.031055901,0.025485779,0.028601563,0.003269755,0.006691047,-0.003421293,41752397.08
HALKB,21.11.2016,0.014989293,57745493.36,0.022554271,0.054991294,0.038538539,-0.00640956,-0.001261123,-0.005148437,30650964.47
HALKB,22.11.2016,0.019313305,53472569.27,0.022174536,0.044487428,0.031259466,0.005357533,0.003553181,0.001804352,26626433.25
HALKB,23.11.2016,0.030237581,51274293.23,0.00388657,0.083742499,0.044891099,-0.018162044,-0.010223844,-0.0079382,28542110.23
HALKB,24.11.2016,0.037569061,55039474.36,0.0388629,0.04154107,0.040022847,-0.029463891,-0.011245534,-0.018218357,44713704.85
HALKB,25.11.2016,0.023503078,54361362.23,0.019809689,0.019766688,0.019790566,0.009016206,0.002296441,0.006719765,32991925.25
HALKB,28.11.2016,0.013172338,46912736.91,0.094063927,0.018654434,0.07032491,0.009953626,0.008428603,0.001525022,23049311.71
HALKB,29.11.2016,0.017718715,53688915.32,0.003671971,0.029591358,0.017726161,-0.010975474,-0.010464696,-0.000510777,31522300.56
HALKB,30.11.2016,0.029279279,46340067.55,0.094588984,0.080153159,0.089514067,-0.02004303,-0.002833753,-0.017209277,35983736.16
HALKB,1.12.2016,0.041522491,55962815.73,0.028347019,0.014351108,0.023225281,-0.021608505,-0.019938456,-0.00167005,33489032.65
HALKB,2.12.2016,0.030023095,45962084.95,0.076706048,0.01862902,0.054796024,0.018542577,0.012011746,0.006530831,32419965.14
HALKB,5.12.2016,0.01943968,41973543.68,0.01257595,0.268897638,0.177175507,0.004638219,0.002844493,0.001793726,33551084.34
HALKB,6.12.2016,0.015712682,42495713.93,0.110912496,0.036706791,0.083888077,0.016966758,0.024913689,-0.007946931,41395304.72
HALKB,7.12.2016,0.018941504,54603689.59,0.040392383,0.014127036,0.028010778,0.011235955,0.007920105,0.00331585,42407754.81
HALKB,8.12.2016,0.023191607,51220622.77,0.028607978,0.054823098,0.043871156,-0.002244669,-0.00133446,-0.000910209,36535456.31
HALKB,9.12.2016,0.012121212,36560218.58,0.017494423,0.009577464,0.01279725,0.00663667,-0.002660896,0.009297566,23476136.85
HALKB,12.12.2016,0.027427318,39716763.78,0.043934681,0.045743893,0.044961761,0.01653816,0.006765726,0.009772435,32893619.5
HALKB,13.12.2016,0.011911207,52815790.41,0.014743882,0.029965157,0.023372178,0.003187864,0.009911381,-0.006723517,27054566.89
HALKB,14.12.2016,0.017391305,53255827.86,0.014786509,0.045157068,0.033120432,-0.016107824,-0.001486065,-0.014621759,32621095.89
HALKB,15.12.2016,0.033713975,61566549.05,0.214851639,0.010469314,0.134677114,0.02516984,0.010376316,0.014793524,39472556.67
HALKB,16.12.2016,0.01178361,42926057.86,0.285272476,0.018403822,0.18492148,-0.004236828,-0.001144974,-0.003091853,18971771.93
HALKB,19.12.2016,0.008537887,41741114.4,0.009114583,0.02571738,0.018179131,0.005345843,-0.005565948,0.010911792,17154774.4
HALKB,20.12.2016,0.019251337,36457202.81,0.332754342,0.108147906,0.235887666,0.007487792,0.008425592,-0.0009378,23480304.52
HALKB,21.12.2016,0.012725345,45118716.78,0.029272899,0.141672548,0.082265846,-0.006355019,-0.002421605,-0.003933414,19091770.52
HALKB,22.12.2016,0.010672359,35426944.79,0.221989698,0.015879738,0.132967536,0.003143631,-0.002766445,0.005910076,15943129.55
HALKB,23.12.2016,0.012820513,31554425.99,0.056632396,0.04037491,0.049930652,-0.009509401,-0.005588676,-0.003920726,9431710.35
HALKB,26.12.2016,0.006430868,17505082.74,0,0.003533569,0.001772264,-0.001090988,0.000731693,-0.001822682,3106672.957
HALKB,27.12.2016,0.017241379,29141417.14,0.031818182,0.018763531,0.025476218,-0.00109218,-0.004271927,0.003179747,9842893.342
HALKB,28.12.2016,0.015021459,29966898.2,0.034774436,0.019103973,0.027237987,0.006450907,0.011060059,-0.004609152,12952672.55
HALKB,29.12.2016,0.00747464,24238412.66,0.06910299,0.014511873,0.038676471,-0.001086366,0.003715648,-0.004802014,7132902.974
HALKB,30.12.2016,0.008583691,31440175.46,0.011789363,0.056757604,0.032258064,0,0.003890367,-0.003890367,9868885.39
HALKB,2.01.2017,0.007498661,25194045.21,0.030388471,0.008417509,0.021012931,0.001087548,-0.0049169,0.006004448,7672882.057
HALKB,3.01.2017,0.01933405,38491428.79,0.162790698,0.066037736,0.124365482,-0.013905486,-0.014613438,0.000707952,19832984.54
HALKB,4.01.2017,0.026086956,42922353.13,0.046178711,0.046601261,0.04638876,-0.014101575,-0.006194481,-0.007907094,28782247.1
HALKB,5.01.2017,0.020890599,49228840.36,0.138142651,0.02993439,0.104144299,-0.002234887,0.00318753,-0.005422417,30298831.41
HALKB,6.01.2017,0.020821918,35045225.06,0.0581189,0.002137666,0.041698019,0.01332736,0.009429309,0.003898052,19820281.3
HALKB,9.01.2017,0.014153511,34844544.35,0.059182157,0.00387503,0.03814262,0.004310345,0.003733404,0.000576941,14801995.13
HALKB,10.01.2017,0.020441097,34157772.56,0.074581848,0.007807897,0.042394547,0.012985583,-9.69E-06,0.012995274,26626023.46
HALKB,11.01.2017,0.031914894,32288062.45,0.164387253,0.011221657,0.108017201,0.017164584,0.003525998,0.013638586,28885756.62
HALKB,12.01.2017,0.101796407,122822188,0.056530509,0.016787659,0.037824996,0.100929186,0.041516699,0.059412487,72535001.67
HALKB,13.01.2017,0.027158099,82072814.23,0.071454458,0.062553557,0.067999557,-0.02105161,0.007828803,-0.028880414,35654378.59
HALKB,16.01.2017,0.01836636,44889600.87,0.061216049,0.035828026,0.049434716,0.009810722,0.002298333,0.00751239,16262931.75
HALKB,17.01.2017,0.04105012,47349080.27,0.041943377,0.040303378,0.041127157,0.018351324,0.007968015,0.010383309,31819005.96
HALKB,18.01.2017,0.039289055,87295980.45,0.054726368,0.048400384,0.051239357,0.020815264,0.005056654,0.015758611,39572860.11
HALKB,19.01.2017,0.033364226,64429925.32,0.123248478,0.104982883,0.114281446,-0.012083451,-0.005785629,-0.006297823,28748719.49
HALKB,20.01.2017,0.015865609,51339078.45,0.054107556,0.03684933,0.043584627,0.00563784,0.00931746,-0.00367962,18982380.86
HALKB,23.01.2017,0.029906542,53282307.18,0.026493721,0.074875208,0.053314476,-0.010262257,-0.000232944,-0.010029313,22874416.32
HALKB,24.01.2017,0.027166276,47633829.27,0.077908839,0.034777364,0.059789722,0.016033025,0.013968944,0.002064082,27762295.21
HALKB,25.01.2017,0.027345592,56566995.68,0.107989547,0.088498402,0.098885793,-0.026929982,-0.012821008,-0.014108974,24274035.82
HALKB,26.01.2017,0.015151515,56065416.64,0.133957124,0.082680251,0.109572023,0.014274617,0.008400031,0.005874585,24552200.92
HALKB,27.01.2017,0.016917293,52669468.91,0.129205922,0.067394741,0.099311974,0.008520823,1.01E-05,0.008510683,20751662.09
HALKB,30.01.2017,0.068716094,80315296.45,0.146733566,0.123812351,0.137377288,0.069204479,0.028751342,0.040453136,41944012.05
HALKB,31.01.2017,0.020327,53678749.32,0.178959944,0.137608918,0.160568396,-0.018378763,0.000674648,-0.019053411,25997720.66
HALKB,1.02.2017,0.020291134,54513530.68,0.152893422,0.045169564,0.10742211,0.019536903,0.00639939,0.013137513,22544956.3
HALKB,2.02.2017,0.032674119,85904050.18,0.151576928,0.17419588,0.163730684,0.019251242,0.006289497,0.012961745,48091341.74
HALKB,3.02.2017,0.01623238,48711712.09,0.147088867,0.164082451,0.155661897,0.006876142,0.011388743,-0.004512601,17587391.19
HALKB,6.02.2017,0.046035805,85929890.82,0.158829007,0.246734848,0.208755563,-0.016165284,-0.011671522,-0.004493763,37739798.43
HALKB,7.02.2017,0.029010239,51861384.32,0.160109421,0.181530569,0.170494113,0.024163079,0.001360725,0.022802353,26130378.25
HALKB,8.02.2017,0.034237996,55959590.95,0.146335641,0.135456722,0.140645161,0.020332877,0.008829205,0.011503671,34048957.75
HALKB,9.02.2017,0.036124795,95153559.14,0.165590743,0.160851692,0.163050234,0.001597578,0.006585111,-0.004987532,47890334.39
HALKB,10.02.2017,0.048373645,81572448,0.121391187,0.12137224,0.121381391,-0.031396911,-0.015274984,-0.016121928,30261056.96
HALKB,13.02.2017,0.02680067,63167650.18,0.057524997,0.079726944,0.068671193,0.027301092,0.012632193,0.014668899,26304482.02
HALKB,14.02.2017,0.061339093,116088643.8,0.066227389,0.138646989,0.100843466,-0.060575381,-0.005600694,-0.054974686,90250764.04
HALKB,15.02.2017,0.031152648,87966746.41,0.09728145,0.079195732,0.089177362,-0.011495285,-0.002273331,-0.009221954,48744389.79
HALKB,16.02.2017,0.01238938,91020511.41,0.049886299,0.041374304,0.045288198,0.012446625,0.003469312,0.008977313,33485936
HALKB,17.02.2017,0.021071115,64282225.09,0.060009838,0.037829458,0.048609451,0.012383346,0.007297573,0.005085773,29096172.66
HALKB,20.02.2017,0.033927795,122174531.5,0.02654554,0.06199005,0.045773508,-0.012231873,-0.002732735,-0.009499138,47742933.97
HALKB,21.02.2017,0.012280702,66592508.91,0.034838888,0.022448627,0.029341913,0.004486719,0.00426109,0.000225629,24249621.2
HALKB,22.02.2017,0.02020202,51563959.59,0.051366433,0.06587633,0.058839856,-0.000893336,-0.004876742,0.003983406,25772189.26
HALKB,23.02.2017,0.013925152,59051216.95,0.061131958,0.05927238,0.060138332,0.012339056,0.00685735,0.005481705,27317367.49
HALKB,24.02.2017,0.033391915,62748946.23,0.223392634,0.09487972,0.17618601,-0.013071896,-0.009871394,-0.003200501,35093962.21
HALKB,27.02.2017,0.017683466,36903514.39,0.057168512,0.097100703,0.07577332,-0.012350098,-0.005586321,-0.006763778,13849873.79
HALKB,28.02.2017,0.0125,30550125.2,0.049376161,0.034391883,0.041856774,0.00534614,-0.003270993,0.008617133,19414789.28
HALKB,1.03.2017,0.027204915,55076622.86,0.05746329,0.104419459,0.081386117,0.023974763,0.021055728,0.002919035,30816046.06
HALKB,2.03.2017,0.013781223,65517828.09,0.104230448,0.050132314,0.077923934,0.000880204,0.006869999,-0.005989795,30550840.31
HALKB,3.03.2017,0.009569378,43914912.5,0.069662921,0.066709844,0.068227144,-0.008706358,-0.002355397,-0.006350961,15949131.92
HALKB,6.03.2017,0.014699525,67914952.55,0.380733241,0.035581519,0.276395356,0.008782825,0.01474487,-0.005962046,39420505.05
HALKB,7.03.2017,0.015625,69558357.41,0.181193536,0.075427224,0.1396139,-0.010377276,-0.002541381,-0.007835895,24628837.13
HALKB,8.03.2017,0.039180766,57399066.5,0.139531238,0.111044989,0.12821967,-0.036790188,-0.014631177,-0.02215901,36696484.31
HALKB,9.03.2017,0.020220588,50630537.59,0.139564844,0.183974848,0.158615334,-0.014484731,-0.005390183,-0.009094548,33642658.96
HALKB,10.03.2017,0.01823154,34749077.65,0.151733768,0.053069373,0.111126327,0.019378394,0.006840702,0.012537692,21803039.13
HALKB,13.03.2017,0.020618557,48503708.45,0.108576257,0.060098952,0.084734846,0.012581504,-0.002027309,0.014608813,23049609.74
HALKB,14.03.2017,0.01981982,55848698.86,0.100041684,0.073175216,0.088477367,-0.016959913,-0.003278552,-0.013681361,20586194
HALKB,15.03.2017,0.018876405,44813530.95,0.263004157,0.065422288,0.188303521,0.013654396,0.003466817,0.010187579,24372129.7
HALKB,16.03.2017,0.009721609,55471979.09,0.154633394,0.048309179,0.104280443,0.009829799,0.009198557,0.000631242,19865888.17
HALKB,17.03.2017,0.009738822,54149754.32,0.383129973,0.321458659,0.354234803,0.005317711,0.002471188,0.002846523,22106042.6
HALKB,20.03.2017,0.007961079,38801402.55,0.151507209,0.058647841,0.105894906,0.001793079,0.004538774,-0.002745696,11301743.8
HALKB,21.03.2017,0.010544815,53738541.77,0.113717693,0.105004468,0.108736376,0.00438518,-0.0032524,0.00763758,23917402.14
HALKB,22.03.2017,0.023214286,53251091.64,0.146606054,0.119409594,0.135407803,-0.018355163,-0.008800366,-0.009554797,22822381
HALKB,23.03.2017,0.009817046,38220572.43,0.119933278,0.106993424,0.114036681,-0.000907688,-0.00050084,-0.000406848,14529352.77
HALKB,24.03.2017,0.019503546,29560699.4,0.128935877,0.131944444,0.130611829,0.016080676,0.006891396,0.00918928,12943345.35
HALKB,27.03.2017,0.017574692,39989489.36,0.182151589,0.069737057,0.136631176,0.008762518,-0.007608314,0.016370831,19160347.29
HALKB,28.03.2017,0.043092522,62864334,0.145538508,0.109326278,0.129576409,0.052384328,0.00542594,0.046958387,42419680.39
HALKB,29.03.2017,0.105671352,419837357.4,0.037538809,0.291838122,0.152872677,-0.14259243,-0.010113024,-0.132479399,175094585.9
HALKB,30.03.2017,0.023143684,105192987.4,0.109438356,0.026898014,0.080851287,-0.008742632,0.000140361,-0.008882994,46934131.53
HALKB,31.03.2017,0.03062201,118234811.1,0.088179921,0.017014694,0.056782962,0.011693588,-0.003750466,0.015444054,65867467.78
ISCTR,1.12.2015,0.029106029,54603130.36,0.02020202,0.003570087,0.014109711,0.029680366,0.020638075,0.009042291,58140742.42
ISCTR,2.12.2015,0.024489796,44610318.03,0.002945942,0.01149903,0.007353467,-0.002217295,-0.005085469,0.002868174,55958251.87
ISCTR,3.12.2015,0.032989691,48307616.32,0.012847157,0.031613977,0.022825799,-0.018444445,-0.012332227,-0.006112218,38615342.3
ISCTR,4.12.2015,0.035978836,37978773.05,0.003046459,0.029325989,0.014590748,-0.008376726,-0.015738837,0.007362111,44578729.1
ISCTR,7.12.2015,0.017021277,38516374.56,0.028319807,0.007176023,0.018805204,-0.006392694,-0.004799146,-0.001593548,41161684.65
ISCTR,8.12.2015,0.021321962,38509538.32,0.003027027,0.001612903,0.002342443,-0.010569853,-0.010932785,0.000362932,46257411.94
ISCTR,9.12.2015,0.031813362,36961062.86,0.021872602,0.001861331,0.012828601,0.02786809,0.020285398,0.007582692,39823518.54
ISCTR,10.12.2015,0.074547391,56287631.23,0.01899579,0.00881749,0.014319014,-0.043831903,-0.029893648,-0.013938256,77886362.99
ISCTR,11.12.2015,0.044444445,37555620.36,0.005329239,0.010952652,0.007814076,-0.037334595,-0.028662071,-0.008672524,67492109.6
ISCTR,14.12.2015,0.042937853,37908274.07,0.002354788,0.009520609,0.006215303,-0.015709376,-0.013824634,-0.001884742,54675422.72
ISCTR,15.12.2015,0.060066741,44782055.46,0.00659368,0.003225807,0.004974803,0.059850372,0.041092221,0.018758152,76905100.13
ISCTR,16.12.2015,0.030368764,43611197.15,0.01416516,0.022470238,0.018343816,0.01764706,0.009354491,0.008292569,46164277.05
ISCTR,17.12.2015,0.02342918,55685361.09,0.014635603,0.000299088,0.007472167,0.010635838,0.012084011,-0.001448173,50456931.17
ISCTR,18.12.2015,0.021505376,42802644.93,0.004190362,0.003852392,0.00404684,-0.021276595,-0.016978674,-0.004297921,39460970.11
ISCTR,21.12.2015,0.017094017,38074975.56,0.005953603,0.00036357,0.002988816,0.015194016,0.011976343,0.003217673,31424840.49
ISCTR,22.12.2015,0.027987083,38748729.48,0.000905797,0.003404139,0.002219359,-0.008519457,-0.003082854,-0.005436603,35319042.55
ISCTR,23.12.2015,0.012765957,46652676.68,0.004862953,0.001606426,0.003156566,0.008592661,0.012896894,-0.004304232,34959092.5
ISCTR,24.12.2015,0.008510638,42800247.01,0.000772499,0,0.000371196,-0.0020723,7.37E-05,-0.002146039,14211231.4
ISCTR,25.12.2015,0.008547009,34918726.45,0,0,0,0.002076604,0.001879532,0.000197072,5579401.272
ISCTR,28.12.2015,0.016877637,81764623.27,0.006038979,0,0.002900079,0.008519457,0.000723013,0.007796444,35180871.99
